ID,Station_ID,FIR_Number,Date,Crime_Group,Crime_Subgroup,Latitude,Longitude,Narrative,Status
3394,105,0010/2025,2025-07-30,Sexual Offences,IPC 376,12.916593,76.022669,"The complainant Priya Bandi stated that on 30-07-2025 around 19:15 hrs, while at Main Circle, Hassan City, Krishna Mohan along with 3 unknown accomplices engaged in criminal intimidation. The accused was armed with acid. Local witnesses identified the suspect. FIR filed under Section 376 IPC.",Closed
3395,107,0004/2026,2026-04-27,Theft,IPC 379,13.048167,76.087528,"Received complaint from Balhaar Kari regarding an incident on 27-04-2026. The accused Wyatt Kara allegedly pilfered cash from the counter at Commercial Street, Belur during 17:15 hrs. The accused was armed with a wooden stick (lathi). The accused was later identified through CCTV footage from nearby ATM. Charges framed under IPC 379.",Under Investigation
3396,150,0008/2026,2026-03-24,Cheating & Fraud,IPC 420,13.161183,78.082919,"An incident of cheating & fraud was reported on 24-03-2026 at Bus Stand, Malur. The victim Sachi Loke sustained grievous injuries. Xalak Agarwal is identified as the primary suspect. The accused was armed with bare hands. The matter is being investigated under IPC Section 420. Forensic team dispatched to the scene.",Chargesheeted
3397,129,0010/2025,2025-08-13,Dacoity,IPC 395,13.37457,74.77302,"On 13-08-2025, Yashodhara Korpal approached the station to report that Ekansh Aggarwal committed armed robbery with associates near Hospital Road, Karkala at approximately 06:45 hrs. The accused was armed with acid. Investigation revealed prior criminal history of the accused. Case booked under Section 395.",Under Investigation
3398,31,0011/2025,2025-03-13,Assault,IPC 323,12.285471,76.642934,"The complainant Avi Randhawa stated that on 13-03-2025 around 19:15 hrs, while at MG Road, Hunsur, Darpan Kale along with 3 unknown accomplices assaulted the victim. Local witnesses identified the suspect. FIR filed under Section 323 IPC.",Convicted
3399,60,0014/2025,2025-09-03,Criminal Breach of Trust,IPC 406,17.441259,76.811126,"The complainant Ria Kakar stated that on 03-09-2025 around 14:15 hrs, while at Gandhi Nagar, Kalaburagi Rural, Rudra Thakkar along with 2 unknown accomplices misappropriated funds. The accused was armed with a wooden stick (lathi). Local witnesses identified the suspect. FIR filed under Section 406 IPC.",Closed
3400,44,0006/2025,2025-08-27,Motor Vehicle Theft,IPC 379 r/w 411,15.426877,75.180364,"An incident of motor vehicle theft was reported on 27-08-2025 at College Road, Hubballi Old. The victim Nidhi Sinha sustained grievous injuries. Advaith Mukherjee is identified as the primary suspect. The matter is being investigated under IPC Section 379 r/w 411. Forensic team dispatched to the scene.",Convicted
3401,9,0001/2026,2026-06-21,Cheating & Fraud,IPC 420,12.940197,77.614074,"On 21-06-2026, at approximately 01:45 hrs, the complainant Krishna Goswami reported that Farhan Mandal committed cheating & fraud near Ring Road, Rajajinagar. The accused was armed with a machete. The accused fled towards south on a motorcycle. Case registered under IPC Section 420.",Under Investigation
3402,171,0009/2025,2025-10-06,Robbery,IPC 392,15.454354,74.997273,"An incident of robbery was reported on 06-10-2025 at New Extension, Dharwad City. The victim Osha Roy sustained minor injuries. Dayamai Venkatesh is identified as the primary suspect. The accused was armed with bare hands. The matter is being investigated under IPC Section 392. Forensic team dispatched to the scene.",Closed
3403,178,0007/2024,2024-10-29,Motor Vehicle Theft,IPC 379 r/w 411,14.761181,75.44008,"The complainant Avni Bumb stated that on 29-10-2024 around 13:45 hrs, while at Hospital Road, Byadgi, Ekaraj Bal along with 4 unknown accomplices drove away with the victim's auto-rickshaw. The accused was armed with a wooden stick (lathi). Local witnesses identified the suspect. FIR filed under Section 379 r/w 411 IPC.",Chargesheeted
3404,107,0005/2026,2026-01-12,Robbery,IPC 392,13.001876,76.061356,"On 12-01-2026, at approximately 13:00 hrs, the complainant Yauvani Seth reported that Rajata Issac committed robbery near Bypass Road, Belur. The accused was armed with bare hands. The accused fled towards south on a motorcycle. Case registered under IPC Section 392.",Closed
3405,132,0004/2024,2024-11-13,Robbery,IPC 392,13.235034,74.718819,"An incident of robbery was reported on 13-11-2024 at Temple Street, Hebri. The victim Falguni Kamdar sustained fatal injuries. Zaid Chandra is identified as the primary suspect. The accused was armed with an iron rod. The matter is being investigated under IPC Section 392. Forensic team dispatched to the scene.",Acquitted
3406,47,0002/2026,2026-02-26,Theft,IPC 379,15.423482,75.109028,"The complainant Chakradhar Ram stated that on 26-02-2026 around 01:00 hrs, while at MG Road, Vidyanagar, Saksham Dhawan along with 3 unknown accomplices stole a mobile phone. The accused was armed with a country-made firearm. Local witnesses identified the suspect. FIR filed under Section 379 IPC.",Closed
3407,37,0010/2025,2025-02-01,Assault,IPC 323,12.811148,74.915173,"On 01-02-2025, Samesh Sachdeva approached the station to report that Caleb Bajwa caused hurt by punching near Agricultural Market Yard, Mangaluru South at approximately 01:00 hrs. The accused was armed with a glass bottle. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Acquitted
3408,47,0009/2025,2025-07-04,Assault,IPC 323,15.3969,75.106387,"Received complaint from Daksha Gara regarding an incident on 04-07-2025. The accused Noah Jha allegedly caused hurt by punching at Ring Road, Vidyanagar during 07:45 hrs. The accused was later identified through CCTV footage from nearby ATM. Charges framed under IPC 323.",Chargesheeted
3409,65,0002/2024,2024-12-15,Cheating & Fraud,IPC 420,17.218775,76.86143,"Received complaint from Mugdha Bajwa regarding an incident on 15-12-2024. The accused Dev Venkatesh allegedly committed online fraud at Nehru Road, Jewargi during 06:15 hrs. The accused was later identified through CCTV footage from nearby ATM. Charges framed under IPC 420.",Chargesheeted
3410,52,0013/2025,2025-06-02,Narcotics (NDPS Act),IPC 21(b) NDPS,15.814748,74.505906,"On 02-06-2025, at approximately 14:15 hrs, the complainant Ekantika Bains reported that Aarnav Buch committed narcotics (ndps act) near College Road, Gokak. The accused was armed with a wooden stick (lathi). The accused fled towards northeast on a motorcycle. Case registered under IPC Section 21(b) NDPS.",Under Investigation
3411,100,0002/2024,2024-10-03,Sexual Offences,IPC 376,14.515509,75.967742,"Received complaint from Lakshit Dewan regarding an incident on 03-10-2024. The accused Wahab Manne allegedly engaged in criminal intimidation at Temple Street, Davangere Rural during 01:45 hrs. The accused was later identified through CCTV footage from nearby ATM. Charges framed under IPC 376.",Chargesheeted
3412,46,0005/2026,2026-01-07,Assault,IPC 323,15.259759,75.153018,"On 07-01-2026, Tamanna Bhargava approached the station to report that Onkar Dutta attacked without provocation near New Extension, Gokul Road at approximately 02:45 hrs. The accused was armed with a machete. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Under Investigation
3413,105,0005/2026,2026-05-05,Robbery,IPC 392,12.900473,76.067552,"Received complaint from Pahal Brahmbhatt regarding an incident on 05-05-2026. The accused Jagdish Oak allegedly looted cash at knife-point at Ring Road, Hassan City during 01:00 hrs. The accused was armed with a machete. The accused was later identified through CCTV footage from nearby apartment complex. Charges framed under IPC 392.",Acquitted
3414,134,0011/2025,2025-07-24,Theft,IPC 379,14.255979,76.445305,"The complainant Saanvi Balan stated that on 24-07-2025 around 03:00 hrs, while at Gandhi Nagar, Chitradurga Rural, Viraj Bhatti along with 4 unknown accomplices pilfered cash from the counter. The accused was armed with a sharp-edged weapon (knife). Local witnesses identified the suspect. FIR filed under Section 379 IPC.",Convicted
3415,123,0006/2025,2025-09-25,SC/ST Atrocities,IPC 3(1)(r) SC/ST Act,13.21525,75.820195,"An incident of sc/st atrocities was reported on 25-09-2025 at Lake View Area, Mudigere. The victim Mahika Jha sustained minor injuries. Andrew Johal is identified as the primary suspect. The accused was armed with a sharp-edged weapon (knife). The matter is being investigated under IPC Section 3(1)(r) SC/ST Act. Forensic team dispatched to the scene.",Chargesheeted
3416,66,0005/2024,2024-09-07,SC/ST Atrocities,IPC 3(1)(r) SC/ST Act,15.130792,76.871453,"An incident of sc/st atrocities was reported on 07-09-2024 at MG Road, Ballari City. The victim Darsh Boase sustained life-threatening injuries. Vivaan Rajan is identified as the primary suspect. The accused was armed with a sickle. The matter is being investigated under IPC Section 3(1)(r) SC/ST Act. Forensic team dispatched to the scene.",Under Investigation
3417,125,0002/2026,2026-04-23,Assault,IPC 323,13.404711,75.794495,"On 23-04-2026, Nicholas Aurora approached the station to report that Nihal Naidu attacked without provocation near Old Town, Sringeri at approximately 10:15 hrs. The accused was armed with a machete. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Under Investigation
3418,43,0011/2025,2025-02-26,Attempt to Murder,IPC 307,12.903877,74.85472,"The complainant Rehaan Goel stated that on 26-02-2025 around 05:00 hrs, while at Bus Stand, Kadaba, Tanay D’Alia along with 5 unknown accomplices struck the victim on the head. The accused was armed with a machete. Local witnesses identified the suspect. FIR filed under Section 307 IPC.",Under Investigation
3419,128,0003/2026,2026-02-02,Theft,IPC 379,13.250513,74.763832,"Received complaint from Nathaniel Swaminathan regarding an incident on 02-02-2026. The accused Orinder Gade allegedly pilfered cash from the counter at Temple Street, Kundapura during 00:45 hrs. The accused was armed with a wooden stick (lathi). The accused was later identified through CCTV footage from nearby bank branch. Charges framed under IPC 379.",Convicted
3420,188,0002/2024,2024-12-12,Assault,IPC 323,15.293672,76.133123,"An incident of assault was reported on 12-12-2024 at Industrial Area, Koppal Rural. The victim Mitesh Sahota sustained moderate injuries. Balendra Parsa is identified as the primary suspect. The accused was armed with an iron rod. The matter is being investigated under IPC Section 323. Forensic team dispatched to the scene.",Under Investigation
3421,145,0002/2024,2024-10-03,Arson,IPC 435,12.493644,76.904552,"The complainant Samar Kaul stated that on 03-10-2024 around 03:15 hrs, while at Ring Road, Nagamangala, Logan Rao along with 5 unknown accomplices torched the vehicle. The accused was armed with bare hands. Local witnesses identified the suspect. FIR filed under Section 435 IPC.",Closed
3422,127,0005/2026,2026-03-17,Murder,IPC 302,13.394717,74.747895,"The complainant Gautam Shankar stated that on 17-03-2026 around 06:00 hrs, while at Bypass Road, Udupi City, Praneel Bala along with 4 unknown accomplices stabbed the victim. The accused was armed with bare hands. Local witnesses identified the suspect. FIR filed under Section 302 IPC.",Under Investigation
3423,129,0007/2026,2026-02-17,Narcotics (NDPS Act),IPC 21(b) NDPS,13.398664,74.754337,"The complainant Pallavi Morar stated that on 17-02-2026 around 17:00 hrs, while at Agricultural Market Yard, Karkala, Chatresh Gill along with 4 unknown accomplices was transporting illegal drugs. The accused was armed with an iron rod. Local witnesses identified the suspect. FIR filed under Section 21(b) NDPS IPC.",Acquitted
3424,60,0006/2026,2026-05-05,Criminal Breach of Trust,IPC 406,17.388662,76.855212,"The complainant Onveer Ravel stated that on 05-05-2026 around 12:30 hrs, while at Bypass Road, Kalaburagi Rural, Girish Das along with 2 unknown accomplices embezzled company funds. The accused was armed with a wooden stick (lathi). Local witnesses identified the suspect. FIR filed under Section 406 IPC.",Under Investigation
3425,118,0010/2025,2025-07-11,Theft,IPC 379,14.612676,74.702547,"On 11-07-2025, at approximately 09:45 hrs, the complainant Nakul Balan reported that Max Mangal committed theft near Court Complex Area, Dandeli. The accused was armed with a wooden stick (lathi). The accused fled towards east on a scooter. Case registered under IPC Section 379.",Convicted
3426,30,0005/2024,2024-12-13,Assault,IPC 323,12.228904,76.570072,"On 13-12-2024, Wahab Chahal approached the station to report that Avi Vora caused hurt by punching near Agricultural Market Yard, K.R. Nagar at approximately 21:30 hrs. The accused was armed with a country-made firearm. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Under Investigation
3427,178,0008/2024,2024-10-22,Theft,IPC 379,14.724643,75.44783,"Received complaint from Eta Mittal regarding an incident on 22-10-2024. The accused Qarin Kulkarni allegedly stole a mobile phone at Industrial Area, Byadgi during 16:15 hrs. The accused was armed with a glass bottle. The accused was later identified through CCTV footage from nearby jewellery shop. Charges framed under IPC 379.",Convicted
3428,15,0007/2026,2026-01-31,Burglary,IPC 457,12.995949,77.513086,"On 31-01-2026, Isaiah Mandal approached the station to report that Ethan Chandra committed house-breaking at night near Railway Station Road, Peenya at approximately 00:15 hrs. Investigation revealed prior criminal history of the accused. Case booked under Section 457.",Under Investigation
3429,39,0003/2024,2024-07-29,Burglary,IPC 457,12.962371,74.816742,"Received complaint from Omya Sengupta regarding an incident on 29-07-2024. The accused Falan Acharya allegedly broke into the residence at Hospital Road, Bantwal during 14:30 hrs. The accused was armed with a wooden stick (lathi). The accused was later identified through CCTV footage from nearby apartment complex. Charges framed under IPC 457.",Chargesheeted
3430,200,0003/2026,2026-07-06,Kidnapping & Abduction,IPC 363,17.93451,77.557497,"The complainant Lajita Gola stated that on 06-07-2026 around 20:00 hrs, while at Bus Stand, Bidar Rural, Faqid Ahuja along with 3 unknown accomplices abducted the victim. The accused was armed with a sharp-edged weapon (knife). Local witnesses identified the suspect. FIR filed under Section 363 IPC.",Convicted
3431,143,0004/2024,2024-09-27,Burglary,IPC 457,12.524573,76.822354,"An incident of burglary was reported on 27-09-2024 at Main Circle, Maddur. The victim Harini Yohannan sustained grievous injuries. Mahika Bhalla is identified as the primary suspect. The matter is being investigated under IPC Section 457. Forensic team dispatched to the scene.",Acquitted
3432,158,0007/2024,2024-10-15,Cybercrime,IPC 66C IT Act,11.944491,76.938266,"An incident of cybercrime was reported on 15-10-2024 at Market Area, Gundlupet. The victim Ranveer Agate sustained moderate injuries. Christopher Mall is identified as the primary suspect. The accused was armed with bare hands. The matter is being investigated under IPC Section 66C IT Act. Forensic team dispatched to the scene.",Under Investigation
3433,164,0006/2026,2026-05-07,Burglary,IPC 457,13.463018,77.787723,"An incident of burglary was reported on 07-05-2026 at Industrial Area, Sidlaghatta. The victim Aarna Wali sustained life-threatening injuries. Harsh Prabhakar is identified as the primary suspect. The matter is being investigated under IPC Section 457. Forensic team dispatched to the scene.",Closed
3434,65,0003/2024,2024-09-07,Theft,IPC 379,17.212341,76.861271,"An incident of theft was reported on 07-09-2024 at Lake View Area, Jewargi. The victim Anita Kata sustained minor injuries. Nihal Dua is identified as the primary suspect. The accused was armed with no weapon (verbal threat). The matter is being investigated under IPC Section 379. Forensic team dispatched to the scene.",Closed
3435,40,0004/2026,2026-02-25,Assault,IPC 323,12.890117,74.823281,"The complainant Yatan Bhagat stated that on 25-02-2026 around 07:30 hrs, while at Agricultural Market Yard, Puttur, Rehaan Pant along with 4 unknown accomplices attacked without provocation. Local witnesses identified the suspect. FIR filed under Section 323 IPC.",Chargesheeted
3436,164,0007/2026,2026-01-24,Robbery,IPC 392,13.475512,77.746024,"Received complaint from Faqid Shukla regarding an incident on 24-01-2026. The accused Balveer Sami allegedly robbed gold ornaments from the victim at Industrial Area, Sidlaghatta during 06:00 hrs. The accused was armed with a wooden stick (lathi). The accused was later identified through CCTV footage from nearby shop. Charges framed under IPC 392.",Under Investigation
3437,1,0004/2024,2024-07-27,Cybercrime,IPC 66C IT Act,12.920434,77.703568,"On 27-07-2024, at approximately 03:30 hrs, the complainant Oeshi Sinha reported that Dev Nadig committed cybercrime near MG Road, Cubbon Park. The accused fled towards towards the bus stand on a blue Tata Indica. Case registered under IPC Section 66C IT Act.",Closed
3438,126,0011/2025,2025-12-03,Counterfeiting,IPC 489A,13.277305,75.72351,"On 03-12-2025, at approximately 09:30 hrs, the complainant Libni Puri reported that Jatin Ramaswamy committed counterfeiting near College Road, N.R. Pura. The accused fled towards north on a blue Tata Indica. Case registered under IPC Section 489A.",Acquitted
3439,49,0005/2024,2024-12-23,Narcotics (NDPS Act),IPC 21(b) NDPS,15.370531,75.111473,"On 23-12-2024, Tristan Comar approached the station to report that Tanish Grewal was caught selling narcotic substances near College Road, Dharwad City at approximately 16:15 hrs. Investigation revealed prior criminal history of the accused. Case booked under Section 21(b) NDPS.",Acquitted
3440,12,0018/2025,2025-03-03,Cheating & Fraud,IPC 420,12.928669,77.55736,"Received complaint from Charles Chauhan regarding an incident on 03-03-2025. The accused Zarna Prabhu allegedly duped the victim through a fake scheme at College Road, Electronic City during 00:45 hrs. The accused was armed with a machete. The accused was later identified through CCTV footage from nearby traffic signal. Charges framed under IPC 420.",Under Investigation
3441,156,0008/2025,2025-10-23,Assault,IPC 323,12.681542,77.228442,"Received complaint from Zayyan Dhar regarding an incident on 23-10-2025. The accused Lakshit Walia allegedly assaulted the victim at Hospital Road, Kanakapura during 16:45 hrs. The accused was armed with a machete. The accused was later identified through CCTV footage from nearby shop. Charges framed under IPC 323.",Under Investigation
3442,116,0005/2026,2026-02-05,Narcotics (NDPS Act),IPC 21(b) NDPS,14.748418,74.710681,"The complainant Falguni Agarwal stated that on 05-02-2026 around 19:30 hrs, while at College Road, Honnavar, Tanish Raval along with 4 unknown accomplices was found in possession of ganja. Local witnesses identified the suspect. FIR filed under Section 21(b) NDPS IPC.",Chargesheeted
3443,112,0009/2025,2025-03-22,Cheating & Fraud,IPC 420,14.645471,74.658559,"An incident of cheating & fraud was reported on 22-03-2025 at College Road, Karwar. The victim Saumya Batra sustained fatal injuries. William Desai is identified as the primary suspect. The accused was armed with a sickle. The matter is being investigated under IPC Section 420. Forensic team dispatched to the scene.",Chargesheeted
3444,63,0004/2026,2026-03-25,Burglary,IPC 457,17.29902,76.792223,"On 25-03-2026, at approximately 21:15 hrs, the complainant Vamakshi Bhagat reported that Ethan Kumar committed burglary near Gandhi Nagar, Chincholi. The accused fled towards west on a scooter. Case registered under IPC Section 457.",Chargesheeted
3445,73,0007/2025,2025-05-12,Assault,IPC 323,13.26875,77.038244,"On 12-05-2025, at approximately 04:30 hrs, the complainant Nitara Misra reported that Siddharth Padmanabhan committed assault near Bus Stand, Tumakuru Rural. The accused was armed with a country-made firearm. The accused fled towards towards the railway station on an auto-rickshaw. Case registered under IPC Section 323.",Under Investigation
3446,179,0004/2026,2026-02-22,Assault,IPC 323,14.668579,75.458329,"Received complaint from Sanaya Bava regarding an incident on 22-02-2026. The accused Charan Amble allegedly caused hurt by punching at Gandhi Nagar, Savanur during 23:15 hrs. The accused was later identified through CCTV footage from nearby bank branch. Charges framed under IPC 323.",Closed
3447,146,0014/2026,2026-03-31,Theft,IPC 379,13.019281,78.015906,"The complainant Azaan Varghese stated that on 31-03-2026 around 08:00 hrs, while at Lake View Area, Kolar City, Ethan Taneja along with 2 unknown accomplices committed theft of a two-wheeler. Local witnesses identified the suspect. FIR filed under Section 379 IPC.",Convicted
3448,9,0003/2024,2024-11-09,Assault,IPC 323,12.954342,77.62862,"The complainant Zarna Bhatti stated that on 09-11-2024 around 13:45 hrs, while at Lake View Area, Rajajinagar, Gautam Pai along with 2 unknown accomplices assaulted the victim. The accused was armed with a wooden stick (lathi). Local witnesses identified the suspect. FIR filed under Section 323 IPC.",Chargesheeted
3449,165,0009/2025,2025-05-26,Assault,IPC 323,13.450996,77.671832,"On 26-05-2025, Nathaniel Ratti approached the station to report that Daniel Balan caused hurt by punching near New Extension, Gudibanda at approximately 08:30 hrs. The accused was armed with a sickle. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Chargesheeted
3450,35,0006/2026,2026-04-23,Robbery,IPC 392,12.235519,76.743948,"On 23-04-2026, Noah Sachdeva approached the station to report that Ranveer Dasgupta looted cash at knife-point near College Road, H.D. Kote at approximately 06:30 hrs. The accused was armed with a wooden stick (lathi). Investigation revealed prior criminal history of the accused. Case booked under Section 392.",Chargesheeted
3451,189,0006/2026,2026-04-24,Cheating & Fraud,IPC 420,15.408433,76.071662,"On 24-04-2026, at approximately 00:30 hrs, the complainant Chaman Mistry reported that Simon Krishna committed cheating & fraud near Temple Street, Gangavathi. The accused was armed with a sickle. The accused fled towards towards the railway station on a white Maruti car. Case registered under IPC Section 420.",Under Investigation
3452,104,0013/2025,2025-09-06,Cybercrime,IPC 66C IT Act,14.366146,75.953732,"Received complaint from Ayushman Bahl regarding an incident on 06-09-2025. The accused Pranit Saini allegedly sent phishing links to defraud the victim at Gandhi Nagar, Honnali during 15:30 hrs. The accused was armed with a sickle. The accused was later identified through CCTV footage from nearby medical store. Charges framed under IPC 66C IT Act.",Chargesheeted
3453,41,0006/2024,2024-11-17,SC/ST Atrocities,IPC 3(1)(r) SC/ST Act,12.973102,74.840217,"The complainant Manan Varty stated that on 17-11-2024 around 07:30 hrs, while at Bus Stand, Sullia, Chatura Seth along with 4 unknown accomplices used casteist slurs against the victim. Local witnesses identified the suspect. FIR filed under Section 3(1)(r) SC/ST Act IPC.",Under Investigation
3454,24,0008/2025,2025-04-22,Robbery,IPC 392,13.228515,77.558945,"The complainant Qarin Sibal stated that on 22-04-2025 around 22:45 hrs, while at Industrial Area, Nelamangala, Zayan Vohra along with 4 unknown accomplices snatched the mobile phone. The accused was armed with no weapon (verbal threat). Local witnesses identified the suspect. FIR filed under Section 392 IPC.",Closed
3455,188,0012/2025,2025-12-07,Sexual Offences,IPC 376,15.251675,76.130804,"On 07-12-2025, Gaurang Borra approached the station to report that Hemang Sachdeva outraged the modesty of the victim near New Extension, Koppal Rural at approximately 09:15 hrs. The accused was armed with a country-made firearm. Investigation revealed prior criminal history of the accused. Case booked under Section 376.",Chargesheeted
3456,18,0004/2024,2024-08-30,Attempt to Murder,IPC 307,13.087511,77.686768,"The complainant Aarnav Sampath stated that on 30-08-2024 around 06:45 hrs, while at Market Area, Bommanahalli, Harshil Brahmbhatt along with 5 unknown accomplices struck the victim on the head. Local witnesses identified the suspect. FIR filed under Section 307 IPC.",Under Investigation
3457,177,0002/2024,2024-09-21,Robbery,IPC 392,14.812566,75.302127,"On 21-09-2024, at approximately 14:30 hrs, the complainant Lekha Choudhary reported that Wyatt Sura committed robbery near Court Complex Area, Ranebennur. The accused was armed with a glass bottle. The accused fled towards northeast on a motorcycle. Case registered under IPC Section 392.",Chargesheeted
3458,160,0007/2025,2025-10-13,Burglary,IPC 457,11.853022,76.93447,"On 13-10-2025, at approximately 07:45 hrs, the complainant Urmi Ravi reported that Liam Chacko committed burglary near Old Town, Yelandur. The accused fled towards towards the bus stand on a motorcycle. Case registered under IPC Section 457.",Chargesheeted
3459,4,0008/2025,2025-05-29,Cheating & Fraud,IPC 420,12.936472,77.677474,"The complainant Kevin Aurora stated that on 29-05-2025 around 01:45 hrs, while at College Road, Whitefield, Frado Banik along with 5 unknown accomplices duped the victim through a fake scheme. The accused was armed with acid. Local witnesses identified the suspect. FIR filed under Section 420 IPC.",Closed
3460,7,0013/2025,2025-09-02,Burglary,IPC 457,13.02664,77.52584,"An incident of burglary was reported on 02-09-2025 at Lake View Area, Basavanagudi. The victim Kiaan Badal sustained minor injuries. Akshay Kapur is identified as the primary suspect. The accused was armed with a country-made firearm. The matter is being investigated under IPC Section 457. Forensic team dispatched to the scene.",Chargesheeted
3461,54,0004/2026,2026-05-19,Burglary,IPC 457,15.868365,74.544615,"On 19-05-2026, Jagdish Shan approached the station to report that Daniel Lala broke into the residence near Commercial Street, Chikkodi at approximately 18:45 hrs. The accused was armed with acid. Investigation revealed prior criminal history of the accused. Case booked under Section 457.",Convicted
3462,148,0007/2026,2026-02-01,Theft,IPC 379,13.08384,78.148552,"An incident of theft was reported on 01-02-2026 at MG Road, KGF. The victim Parth Sama sustained life-threatening injuries. Lucky Badami is identified as the primary suspect. The matter is being investigated under IPC Section 379. Forensic team dispatched to the scene.",Closed
3463,188,0003/2024,2024-08-30,Cybercrime,IPC 66C IT Act,15.282923,76.16148,"The complainant Aishani Mand stated that on 30-08-2024 around 12:00 hrs, while at Old Town, Koppal Rural, Ayaan Loke along with 2 unknown accomplices sent phishing links to defraud the victim. The accused was armed with a wooden stick (lathi). Local witnesses identified the suspect. FIR filed under Section 66C IT Act IPC.",Convicted
3464,169,0003/2026,2026-06-11,Kidnapping & Abduction,IPC 363,12.46388,75.752753,"An incident of kidnapping & abduction was reported on 11-06-2026 at Commercial Street, Somwarpet. The victim Tejas Nanda sustained moderate injuries. Hemani Gill is identified as the primary suspect. The accused was armed with a wooden stick (lathi). The matter is being investigated under IPC Section 363. Forensic team dispatched to the scene.",Convicted
3465,103,0010/2025,2025-03-02,Dowry Death,IPC 304B,14.490222,75.856485,"On 02-03-2025, Qarin Kulkarni approached the station to report that Guneet Guha harassed the victim for dowry near Lake View Area, Channagiri at approximately 14:30 hrs. The accused was armed with a sharp-edged weapon (knife). Investigation revealed prior criminal history of the accused. Case booked under Section 304B.",Closed
3466,55,0014/2025,2025-05-06,Cheating & Fraud,IPC 420,15.834334,74.463805,"An incident of cheating & fraud was reported on 06-05-2025 at Main Circle, Ramdurg. The victim Vedhika Ahuja sustained life-threatening injuries. Omya Parmar is identified as the primary suspect. The matter is being investigated under IPC Section 420. Forensic team dispatched to the scene.",Chargesheeted
3467,69,0006/2024,2024-08-30,Assault,IPC 323,15.098434,76.987716,"An incident of assault was reported on 30-08-2024 at Railway Station Road, Sandur. The victim Pranav Apte sustained life-threatening injuries. Ekantika Sharma is identified as the primary suspect. The accused was armed with a machete. The matter is being investigated under IPC Section 323. Forensic team dispatched to the scene.",Chargesheeted
3468,146,0007/2025,2025-03-06,Assault,IPC 323,13.061002,78.056583,"An incident of assault was reported on 06-03-2025 at Main Circle, Kolar City. The victim Luke Misra sustained life-threatening injuries. Vedant Acharya is identified as the primary suspect. The matter is being investigated under IPC Section 323. Forensic team dispatched to the scene.",Chargesheeted
3469,177,0003/2026,2026-02-23,Burglary,IPC 457,14.792797,75.33528,"On 23-02-2026, Kashvi Kale approached the station to report that Zayyan Divan entered the shop by breaking the lock near Old Town, Ranebennur at approximately 11:45 hrs. The accused was armed with a country-made firearm. Investigation revealed prior criminal history of the accused. Case booked under Section 457.",Convicted
3470,72,0015/2025,2025-01-07,Motor Vehicle Theft,IPC 379 r/w 411,13.325062,77.041983,"The complainant Anirudh Chana stated that on 07-01-2025 around 18:15 hrs, while at Hospital Road, Tumakuru City, Ansh Soman along with 2 unknown accomplices drove away with the victim's auto-rickshaw. Local witnesses identified the suspect. FIR filed under Section 379 r/w 411 IPC.",Convicted
3471,188,0003/2026,2026-06-25,Assault,IPC 323,15.235257,76.158481,"Received complaint from Udant Shanker regarding an incident on 25-06-2026. The accused Quincy Sundaram allegedly attacked without provocation at Temple Street, Koppal Rural during 14:30 hrs. The accused was armed with a machete. The accused was later identified through CCTV footage from nearby traffic signal. Charges framed under IPC 323.",Closed
3472,8,0006/2024,2024-10-18,Attempt to Murder,IPC 307,12.913209,77.533108,"On 18-10-2024, Yuvraj Andra approached the station to report that Aradhana Aurora attacked with intent to kill near Agricultural Market Yard, Yeshwanthpur at approximately 04:00 hrs. Investigation revealed prior criminal history of the accused. Case booked under Section 307.",Convicted
3473,67,0017/2025,2025-08-18,Theft,IPC 379,15.08176,76.918689,"On 18-08-2025, Amaira Seth approached the station to report that Nicholas Bhandari stole valuables from the residence near Nehru Road, Ballari Rural at approximately 15:00 hrs. The accused was armed with no weapon (verbal threat). Investigation revealed prior criminal history of the accused. Case booked under Section 379.",Under Investigation
3474,186,0004/2026,2026-06-21,Narcotics (NDPS Act),IPC 21(b) NDPS,15.345375,75.56565,"On 21-06-2026, at approximately 18:45 hrs, the complainant Daniel Krish reported that Hritik Chand committed narcotics (ndps act) near Gandhi Nagar, Nargund. The accused was armed with a country-made firearm. The accused fled towards towards the railway station on a goods tempo. Case registered under IPC Section 21(b) NDPS.",Under Investigation
3475,205,0006/2026,2026-02-05,Robbery,IPC 392,16.869759,77.075627,"The complainant Saumya Acharya stated that on 05-02-2026 around 04:15 hrs, while at Nehru Road, Yadgir City, Guneet Patla along with 3 unknown accomplices looted cash at knife-point. The accused was armed with acid. Local witnesses identified the suspect. FIR filed under Section 392 IPC.",Under Investigation
3476,63,0008/2025,2025-05-02,Counterfeiting,IPC 489A,17.278654,76.809908,"On 02-05-2025, at approximately 20:45 hrs, the complainant Chaaya Kibe reported that Teerth Saha committed counterfeiting near Temple Street, Chincholi. The accused was armed with bare hands. The accused fled towards south on an auto-rickshaw. Case registered under IPC Section 489A.",Under Investigation
